"","ReefID","SurveyID","Site","ReefNo","ReefZone","Season","Year","TapeReader","VideoLength","AvgVis","Pseagrass","Species_Richness_Zone","ShannonsH","TotalAbundance","TwoDArea","shape","iso.index","circle","frac","para","perimeter","perimeterarea.ratio","avg_dist.to.all.nearest.reefs","nearest.neighbour","Rugosity","ThreeDArea"
"106","PH04","SY-PH04_O_W2020","SY-PH",4,"Off","Winter","2020","Chris.P",60,4,0,9,0.965728302692718,147,7.876759,1.058333333,0.07,0.319873738,1.119650577,1.612698413,10.58,1.342569958,9.950334285,0.784683385,1.926,22.36
"107","PH05","SY-PH05_C_S2021","SY-PH",5,"Centre","Summer","2021","Chris.P",60,4,0,6,0.810158518903808,225,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"108","PH05","SY-PH05_C_W2019","SY-PH",5,"Centre","Winter","2019","Katie.E",60,4,0,8,1.36362688365627,210,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"109","PH05","SY-PH05_C_W2020","SY-PH",5,"Centre","Winter","2020","Chris.P",60,4,0,7,0.79260280380457,49,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"110","PH05","SY-PH05_E_S2020","SY-PH",5,"Edge","Summer","2020","Daniella.C",60,4,0,8,1.44978245432963,84,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"111","PH05","SY-PH05_E_S2021","SY-PH",5,"Edge","Summer","2021","Chris.P",60,4,0,7,1.24231166766712,51,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"112","PH05","SY-PH05_E_W2019","SY-PH",5,"Edge","Winter","2019","Katie.E",60,3.714285714,0,11,1.02891040612304,452,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"113","PH05","SY-PH05_O_S2020","SY-PH",5,"Off","Summer","2020","Daniella.C",60,3,0,9,0.601189168474525,137,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"114","PH05","SY-PH05_O_S2021","SY-PH",5,"Off","Summer","2021","Chris.P",60,4,16.4,8,1.19815032828908,35,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"115","PH05","SY-PH05_O_W2020","SY-PH",5,"Off","Winter","2020","Chris.P",60,3.857142857,6.3,9,1.2110390242186,363,11.926792,1.192857143,0.08,0.586372453,1.151783472,1.39632107,14.82,1.242521124,11.56170798,1.213095308,1.9,31.28
"116","PH06","SY-PH06_C_S2020","SY-PH",6,"Centre","Summer","2020","Lydia.K",60,4,0,7,0.854097533906881,45,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"117","PH06","SY-PH06_C_S2021","SY-PH",6,"Centre","Summer","2021","Chris.P",25,4,0,4,0.96242906991593,79,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"118","PH06","SY-PH06_C_W2019","SY-PH",6,"Centre","Winter","2019","Chris.P",60,3.285714286,0,6,1.14318241012369,56,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"119","PH06","SY-PH06_C_W2020","SY-PH",6,"Centre","Winter","2020","Chris.P",60,4,0,7,1.17055186753546,14,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"120","PH06","SY-PH06_E_S2021","SY-PH",6,"Edge","Summer","2021","Sophie.R",56,3.857142857,0,8,1.28309105152002,100,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"121","PH06","SY-PH06_E_W2019","SY-PH",6,"Edge","Winter","2019","Chris.P",60,3.714285714,0,11,1.34526737656788,69,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"122","PH06","SY-PH06_E_W2020","SY-PH",6,"Edge","Winter","2020","Chris.P",58,4,0,9,0.970099067794825,55,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"123","PH06","SY-PH06_O_S2020","SY-PH",6,"Off","Summer","2020","Lydia.K",60,3.5,0,10,0.951855609529534,192,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"124","PH06","SY-PH06_O_S2021","SY-PH",6,"Off","Summer","2021","Chris.P",60,3.285714286,0,6,0.357931803290648,145,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"125","PH06","SY-PH06_O_W2019","SY-PH",6,"Off","Winter","2019","Chris.P",60,3.428571429,0,6,0.663332488442489,252,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"126","PH06","SY-PH06_O_W2020","SY-PH",6,"Off","Winter","2020","Chris.P",60,3.857142857,5.2,6,0.829812859437342,434,88.97210062,3.013888889,0.05,0.904427434,1.516938058,1.398331024,85.7,0.963223296,6.139772936,0.858330247,1.756,122.01
"127","PH07","SY-PH07_C_S2021","SY-PH",7,"Centre","Summer","2021","Chris.P",60,3.571428571,0,6,0.729774721449293,66,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"128","PH07","SY-PH07_C_W2019","SY-PH",7,"Centre","Winter","2019","Katie.E",60,4,0,6,1.12009841683692,100,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"129","PH07","SY-PH07_E_S2020","SY-PH",7,"Edge","Summer","2020","Lydia.K",60,3.714285714,0,8,1.02021337303786,92,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"130","PH07","SY-PH07_E_W2019","SY-PH",7,"Edge","Winter","2019","Katie.E",60,4,0,6,0.717734231834884,145,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"131","PH07","SY-PH07_O_S2020","SY-PH",7,"Off","Summer","2020","Lydia.K",46,4,0,6,0.204545294938492,165,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"132","PH07","SY-PH07_O_S2021","SY-PH",7,"Off","Summer","2021","Chris.P",60,4,0,6,0.133692853022698,230,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"133","PH07","SY-PH07_O_W2019","SY-PH",7,"Off","Winter","2019","Katie.E",60,3.714285714,0,6,0.606475421088203,142,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"134","PH07","SY-PH07_O_W2020","SY-PH",7,"Off","Winter","2020","Chris.P",60,4,0,9,0.92480532011974,147,22.47892058,1.644444444,0.06,0.454402694,1.354263186,1.540262781,23.7,1.054321088,8.909148427,0.496747923,1.961,38.04
"135","PH08","SY-PH08_C_S2020","SY-PH",8,"Centre","Summer","2020","Lydia.K",60,4,0,6,0.757252934557872,61,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"136","PH08","SY-PH08_C_S2021","SY-PH",8,"Centre","Summer","2021","Chris.P",60,2,0,5,1.1440964689154,59,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"137","PH08","SY-PH08_C_W2019","SY-PH",8,"Centre","Winter","2019","Katie.E",60,4,0,6,0.904378491538655,54,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"138","PH08","SY-PH08_C_W2020","SY-PH",8,"Centre","Winter","2020","Chris.P",60,4,0,6,0.268457101627266,29,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"139","PH08","SY-PH08_E_S2020","SY-PH",8,"Edge","Summer","2020","Lydia.K",60,4,0,8,1.26073386149858,34,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"140","PH08","SY-PH08_E_S2021","SY-PH",8,"Edge","Summer","2021","Chris.P",47,3.8,0,10,1.59087622306032,60,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"141","PH08","SY-PH08_E_W2019","SY-PH",8,"Edge","Winter","2019","Katie.E",60,4,0,10,1.13551513957239,182,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"142","PH08","SY-PH08_E_W2020","SY-PH",8,"Edge","Winter","2020","Chris.P",60,4,0,9,1.11100592190252,64,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"143","PH08","SY-PH08_O_S2020","SY-PH",8,"Off","Summer","2020","Lydia.K",60,4,15.4,9,1.0839300708644,181,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"144","PH08","SY-PH08_O_W2019","SY-PH",8,"Off","Winter","2019","Katie.E",60,3.857142857,0,6,0.455634369985145,265,18.77371585,1.288888889,0.07,0.371163751,1.231534288,1.335636154,19.1,1.017379839,8.412641343,0.496747923,1.941,33.65
"145","PH09","SY-PH09_C_S2020","SY-PH",9,"Centre","Summer","2020","Lydia.K",60,4,0,9,1.03031964186564,88,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"146","PH09","SY-PH09_C_S2021","SY-PH",9,"Centre","Summer","2021","Sophie.R",61,4,0,5,1.27887766086471,103,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"147","PH09","SY-PH09_C_W2019","SY-PH",9,"Centre","Winter","2019","Katie.E",60,4,0,6,0.50662043182517,62,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"148","PH09","SY-PH09_C_W2020","SY-PH",9,"Centre","Winter","2020","Chris.P",60,3.571428571,0,7,0.775038430524134,77,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"149","PH09","SY-PH09_E_S2020","SY-PH",9,"Edge","Summer","2020","Lydia.K",45,4,16.9,7,1.27171462885386,39,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"150","PH09","SY-PH09_E_S2021","SY-PH",9,"Edge","Summer","2021","Chris.P",60,4,7.7,7,1.02052705940558,39,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"151","PH09","SY-PH09_E_W2019","SY-PH",9,"Edge","Winter","2019","Katie.E",56,3.5,0,7,1.17736994486566,26,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"152","PH09","SY-PH09_O_S2020","SY-PH",9,"Off","Summer","2020","Lydia.K",60,4,0,7,0.754719387975028,122,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"153","PH09","SY-PH09_O_W2020","SY-PH",9,"Off","Winter","2020","Chris.P",60,3.714285714,0,8,1.02416433713398,132,19.86565155,1.133333333,0.09,0.418806764,1.170330809,1.26023166,16.4,0.825545538,10.231299,1.519785275,1.906,30.24
"154","PH10","SY-PH10_C_S2020","SY-PH",10,"Centre","Summer","2020","Lydia.K",60,4,0,7,0.867563228481461,6,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"155","PH10","SY-PH10_C_S2021","SY-PH",10,"Centre","Summer","2021","Chris.P",60,3.857142857,0,5,0.682354206316265,56,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"156","PH10","SY-PH10_C_W2020","SY-PH",10,"Centre","Winter","2020","Chris.P",60,3.428571429,0,8,0.328045233855907,9,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"157","PH10","SY-PH10_E_S2020","SY-PH",10,"Edge","Summer","2020","Lydia.K",60,3.714285714,0,9,1.22974249031457,69,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"158","PH10","SY-PH10_E_S2021","SY-PH",10,"Edge","Summer","2021","Chris.P",60,4,3.3,8,1.42412607420313,91,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"159","PH10","SY-PH10_E_W2019","SY-PH",10,"Edge","Winter","2019","Katie.E",60,4,0,9,1.15378530308099,231,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"160","PH10","SY-PH10_E_W2020","SY-PH",10,"Edge","Winter","2020","Chris.P",60,4,0,10,1.16829222225361,290,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"161","PH10","SY-PH10_O_S2020","SY-PH",10,"Off","Summer","2020","Lydia.K",60,4,0,6,0.475033902182446,60,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"162","PH10","SY-PH10_O_S2021","SY-PH",10,"Off","Summer","2021","Chris.P",60,3.285714286,4.4,5,0.41879706524285,192,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"163","PH10","SY-PH10_O_W2019","SY-PH",10,"Off","Winter","2019","Katie.E",60,4,0,7,0.811976441449099,633,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"164","PH10","SY-PH10_O_W2020","SY-PH",10,"Off","Winter","2020","Chris.P",60,4,0,8,0.960457258567271,361,24.88597399,1.29,0.18,0.526447064,1.180441488,1.096472588,19.9,0.799647223,17.71018024,2.652757366,1.824,35.78
"165","PH11","SY-PH11_C_S2021","SY-PH",11,"Centre","Summer","2021","Chris.P",60,4,0,5,0.534030213763813,79,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"166","PH11","SY-PH11_C_W2019","SY-PH",11,"Centre","Winter","2019","Chris.P",60,4,0,4,1.03176711135054,13,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"167","PH11","SY-PH11_C_W2020","SY-PH",11,"Centre","Winter","2020","Chris.P",60,4,0,6,0.318426365431367,2,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"168","PH11","SY-PH11_E_S2020","SY-PH",11,"Edge","Summer","2020","Chris.P",58,3.857142857,0,7,0.317588040030711,25,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"169","PH11","SY-PH11_E_S2021","SY-PH",11,"Edge","Summer","2021","Chris.P",60,3.857142857,0,8,1.28203720651487,44,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"170","PH11","SY-PH11_E_W2019","SY-PH",11,"Edge","Winter","2019","Chris.P",59,4,0,9,1.4015918575877,119,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"171","PH11","SY-PH11_E_W2020","SY-PH",11,"Edge","Winter","2020","Chris.P",60,4,0,9,0.680259665277612,316,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"172","PH11","SY-PH11_O_S2020","SY-PH",11,"Off","Summer","2020","Chris.P",60,3.428571429,0,7,1.26734280334041,143,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"173","PH11","SY-PH11_O_S2021","SY-PH",11,"Off","Summer","2021","Chris.P",60,4,7.8,4,0.558577924073418,28,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"174","PH11","SY-PH11_O_W2020","SY-PH",11,"Off","Winter","2020","Chris.P",60,3.714285714,0,8,1.07416913511089,417,36.06349272,1.420833333,0.1,0.63734796,1.225902565,1.03364656,26.4,0.73204224,11.0562659,1.762718361,1.957,56.99
"175","PH12","SY-PH12_C_S2020","SY-PH",12,"Centre","Summer","2020","Chris.P",53,3.8,0,6,1.1165555160138,140,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"176","PH12","SY-PH12_C_S2021","SY-PH",12,"Centre","Summer","2021","Chris.P",60,2.714285714,0,3,0.587692978166484,51,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"177","PH12","SY-PH12_C_W2019","SY-PH",12,"Centre","Winter","2019","Chris.P",58,4,0,8,0.484530647822498,34,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"178","PH12","SY-PH12_E_S2020","SY-PH",12,"Edge","Summer","2020","Chris.P",60,4,0,8,1.55176553725944,56,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"179","PH12","SY-PH12_E_S2021","SY-PH",12,"Edge","Summer","2021","Chris.P",60,3.714285714,0,8,1.05886235176093,73,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"180","PH12","SY-PH12_E_W2019","SY-PH",12,"Edge","Winter","2019","Katie.E",60,3.857142857,0,6,0.872939543766213,236,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"181","PH12","SY-PH12_E_W2020","SY-PH",12,"Edge","Winter","2020","Chris.P",60,4,0,6,1.20321250685481,31,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"182","PH12","SY-PH12_O_S2021","SY-PH",12,"Off","Summer","2021","Chris.P",60,3.857142857,0,4,0.189611059646639,234,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"183","PH12","SY-PH12_O_W2019","SY-PH",12,"Off","Winter","2019","Katie.E",60,3.285714286,0,6,0.99257583645918,221,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"184","PH12","SY-PH12_O_W2020","SY-PH",12,"Off","Winter","2020","Chris.P",60,3.857142857,0,5,0.37328196729898,302,18.59866929,1.961111111,0.16,0.674809671,1.485600561,1.881913901,27.8,1.494730594,16.96450725,5.620106544,1.703,27.02
"185","TP01","SY-TP01_C_S2020","SY-TP",1,"Centre","Summer","2020","Chris.P",60,3.571428571,0,10,1.35384869642955,199,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"186","TP01","SY-TP01_C_S2021","SY-TP",1,"Centre","Summer","2021","Chris.P",60,3.285714286,0,10,0.609788375791982,150,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"187","TP01","SY-TP01_C_W2019","SY-TP",1,"Centre","Winter","2019","Chris.P",60,3,0,4,0.457710067146241,21,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"188","TP01","SY-TP01_E_S2021","SY-TP",1,"Edge","Summer","2021","Chris.P",60,3.571428571,0,13,0.876681449481851,190,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"189","TP01","SY-TP01_E_W2020","SY-TP",1,"Edge","Winter","2020","Chris.P",60,3.285714286,0,5,0.538589869081224,37,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"190","TP01","SY-TP01_O_S2020","SY-TP",1,"Off","Summer","2020","Chris.P",60,3,0,9,1.11100592190252,64,135.7153886,1.2,271.83,0.424311183,1.086348531,0.424465733,47.12,0.347209568,147.8996633,5.650357446,1.502,165.55
"191","TP03","SY-TP03_C_S2020","SY-TP",3,"Centre","Summer","2020","Lydia.K",60,2.714285714,0,9,0.485519641954082,60,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"192","TP03","SY-TP03_C_S2021","SY-TP",3,"Centre","Summer","2021","Chris.P",60,2.857142857,0,7,0.205013401545258,102,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"193","TP03","SY-TP03_C_W2019","SY-TP",3,"Centre","Winter","2019","Katie.E",60,3,0,5,0.80582747905731,22,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"194","TP03","SY-TP03_E_S2020","SY-TP",3,"Edge","Summer","2020","Lydia.K",60,3.571428571,0,12,0.472262451285714,59,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"195","TP03","SY-TP03_E_S2021","SY-TP",3,"Edge","Summer","2021","Chris.P",60,3.285714286,0,8,0.537275747466593,159,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"196","TP03","SY-TP03_E_W2019","SY-TP",3,"Edge","Winter","2019","Katie.E",58,3.285714286,0,7,0.497337747391273,62,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"197","TP03","SY-TP03_E_W2020","SY-TP",3,"Edge","Winter","2020","Chris.P",60,3.428571429,0,7,0.568114703661401,150,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"198","TP03","SY-TP03_O_S2020","SY-TP",3,"Off","Summer","2020","Chris.P",60,3.714285714,0,5,0.0415613676707615,692,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"199","TP03","SY-TP03_O_S2021","SY-TP",3,"Off","Summer","2021","Chris.P",60,4,0,7,1.01904999647138,126,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"200","TP03","SY-TP03_O_W2019","SY-TP",3,"Off","Winter","2019","Katie.E",60,3.714285714,0,4,0.0758026428676065,311,256.3246402,1.409090909,233.01,0.601319747,1.134504191,0.362774641,80.12,0.312578484,126.8379531,0.634932897,1.421,352.1
"201","TP06","SY-TP06_C_S2020","SY-TP",6,"Centre","Summer","2020","Lydia.K",60,3.714285714,0,9,1.27676669203987,349,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"202","TP06","SY-TP06_C_S2021","SY-TP",6,"Centre","Summer","2021","Chris.P",60,4,0,8,0.298605700603022,85,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"203","TP06","SY-TP06_C_W2020","SY-TP",6,"Centre","Winter","2020","Chris.P",60,2.857142857,0,4,0.853476431732996,64,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"204","TP06","SY-TP06_E_S2020","SY-TP",6,"Edge","Summer","2020","Chris.P",32,3,0,10,1.64883909156505,67,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"205","TP06","SY-TP06_E_S2021","SY-TP",6,"Edge","Summer","2021","Chris.P",60,3.714285714,0,11,0.826532670567329,114,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"206","TP06","SY-TP06_E_W2019","SY-TP",6,"Edge","Winter","2019","Chris.P",60,4,0,10,1.71025443505763,71,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"207","TP06","SY-TP06_E_W2020","SY-TP",6,"Edge","Winter","2020","Chris.P",60,2.857142857,0,5,0.991138896613094,14,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"208","TP06","SY-TP06_O_S2020","SY-TP",6,"Off","Summer","2020","Lydia.K",60,3,0,6,0.598269588585257,42,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"209","TP06","SY-TP06_O_S2021","SY-TP",6,"Off","Summer","2021","Chris.P",60,4,0,7,1.02151609537644,75,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"210","TP06","SY-TP06_O_W2019","SY-TP",6,"Off","Winter","2019","Chris.P",60,2.857142857,0,4,0.540774281056187,50,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"211","TP06","SY-TP06_O_W2020","SY-TP",6,"Off","Winter","2020","Chris.P",60,3.714285714,0,3,0.0159174821456764,446,22.26383477,1.285,218.61,0.611646454,1.1990906,1.154666966,20.74,0.931427971,120.1834772,2.57014264,1.428,27.17
"212","TP08","SY-TP08_C_S2020","SY-TP",8,"Centre","Summer","2020","Chris.P",60,3.857142857,0,6,0.566196025004669,149,78.78114329,1.7,203.1,0.514074014,1.249191666,0.776280323,48.19,0.611657038,111.4966105,2.685711174,1.381,126.49
